Bank_Code,Bank_Name,Branch_Code,Branch_Name,Branch_Address,City,Zip_Code,POB,Telephone,Fax,Free_Tel,Handicap_Access,day_closed,Branch_Type,Open_Date,Close_Date,Merge_Bank,Merge_Branch,X_Coordinate,Y_Coordinate
12,בנק הפועלים בע"מ,681,לב דיזנגוף,דיזנגוף 64 ,תל אביב -יפו,,,03-5269355,,,כן,יום ו,רגיל,01/01/1949,,,,32.076382,34.774694
12,בנק הפועלים בע"מ,567,בית אסיה,ויצמן 4 ,תל אביב -יפו,,,03-6927170,,,כן,יום ו,רגיל,31/12/1991,28/09/2023,,,32.078092,34.788556
12,בנק הפועלים בע"מ,568,רמת אביב ג',אחימאיר 33 ,תל אביב -יפו,,,03-6462849,,,כן,יום ו,רגיל,16/08/1998,,,,32.124550,34.8043
12,בנק הפועלים בע"מ,666,באקה אל גרביה,הנשיא ויצמן 190 ,באקה אל-גרביה,,,04-6199227,,,כן,יום ו,רגיל,01/01/1949,,,,32.418265,35.045879
12,בנק הפועלים בע"מ,618,רמלה,דני מס 7 ,רמלה,,,08-9259358,,,כן,יום ו,רגיל,09/12/2015,,,,31.928246,34.870241
12,בנק הפועלים בע"מ,556,נתיבות,"בעלי המלאכה, צים סנטר 5 ",נתיבות,,,08-9939927,,,כן,יום ו,רגיל,31/12/1991,,,,31.424101,34.599004
12,בנק הפועלים בע"מ,766,גור,דב גור 29 ,אשדוד,,,08-8548037,,,לא,יום ו,רגיל,01/01/1949,,,,31.792864,34.652901
12,בנק הפועלים בע"מ,540,ככר הסיטי,הציונות 13 ,אשדוד,,,08-8688926,,,כן,יום ו,רגיל,01/01/1949,,,,31.787812,34.643622
12,בנק הפועלים בע"מ,658,אשדוד,שבי ציון 9 ,אשדוד,,,08-8514158,,,כן,יום ו,רגיל,01/01/1949,,,,31.808199,34.645990
12,בנק הפועלים בע"מ,520,גבעת שאול,כנפי נשרים 22 ,ירושלים,,,02-6548787,,,כן,יום ו,רגיל,14/12/1993,,,,31.787840,35.186992
12,בנק הפועלים בע"מ,694,בית הכרם,אביזוהר 8 ,ירושלים,,,02-6465225,,,כן,יום ו,רגיל,01/01/1949,,,,31.775295,35.187682
12,בנק הפועלים בע"מ,695,רמות אשכול,פארן 13 ,ירושלים,,,02-5320249,,,לא,יום ו,רגיל,01/01/1949,,,,31.801072,35.227085
12,בנק הפועלים בע"מ,696,מזרח ירושלים,נור אל-דין 8 ,ירושלים,,,*2407,,,כן,יום ו,רגיל,23/10/2013,,,,31.785304,35.235654
12,בנק הפועלים בע"מ,698,שערי העיר,יפו 216 ,ירושלים,,,02-5005245,,,כן,יום ו,רגיל,29/11/2010,,,,31.788727,35.205266
12,בנק הפועלים בע"מ,699,פסגת זאב,שד' משה דיין 106 ,ירושלים,,,02-5841419,,,כן,יום ו,רגיל,29/03/2011,,,,31.827768,35.240281
12,בנק הפועלים בע"מ,533,מאה שערים,מלכי ישראל 32 ,ירושלים,,,02-5311519,,,כן,יום ו,רגיל,01/01/1949,,,,31.78993060,35.21343770
12,בנק הפועלים בע"מ,538,רמות,כיסופים 801 ,ירושלים,,,02-5724228,,,כן,יום ו,רגיל,01/01/1949,,,,31.816884,35.196565
12,בנק הפועלים בע"מ,599,הגן הטכנולוגי,"הגן הטכנולוגי, בניין 2 2 ",ירושלים,,,02-6493454,,,כן,יום ו,רגיל,10/12/1993,,,,31.750560,35.186170
12,בנק הפועלים בע"מ,690,"ירושלים, ראשי",המלך ג'ורג' 16 ,ירושלים,,,02-6207676,,,כן,יום ו,רגיל,23/10/2013,,,,31.781360,35.216167
12,בנק הפועלים בע"מ,691,קרית היובל,יעקב טהון 9 ,ירושלים,,,02-6441454,,,כן,יום ו,רגיל,01/01/1949,16/09/2022,,,31.761415,35.174179
12,בנק הפועלים בע"מ,748,תלפיות,דרך חברון 101 ,ירושלים,,,02-5683550,,,לא,יום ו,רגיל,01/01/1949,,,,31.754812,35.221628
12,בנק הפועלים בע"מ,782,רחביה,עזה 38 ,ירושלים,,,02-5698554,,,כן,יום ו,רגיל,03/08/2010,,,,31.772115,35.213781
12,בנק הפועלים בע"מ,784,הגבעה הצרפתית,ההגנה 21 ,ירושלים,,,02-5320733,,,כן,יום ו,רגיל,01/01/1949,,,,31.802257,35.238322
12,בנק הפועלים בע"מ,410,שוהם,שד' עמק איילון 30 ,שוהם,,,03-9723800,,,כן,יום ו,רגיל,03/08/2010,,,,32,34.946867
12,בנק הפועלים בע"מ,475,אלעד,יהודה הנשיא 94 ,אלעד,,,03-9077111,,,כן,יום ו,רגיל,04/12/2000,,,,32.052675,34.961007
12,בנק הפועלים בע"מ,286,אריאל,הבנאי 6 ,אריאל,,,03-9757700,,03-9757702,כן,יום ו,רגיל,01/01/1949,,,,32.10071720,35.17019210
12,בנק הפועלים בע"מ,550,הגולן,מרכז מסחרי חדש "נוף גולן" 0 ,בני יהודה,,,04-6659226,,,כן,יום ו,רגיל,01/01/1949,,,,32.80150790,35.68962240
12,בנק הפועלים בע"מ,649,שדרות,ככר הנשיא 8 ,שדרות,,,08-6801885,,,כן,יום ו,רגיל,01/01/1949,,,,31.524751,34.592350
12,בנק הפועלים בע"מ,478,כפר כנא,רחוב ראשי 81 ,כפר כנא,,,04-6168400,,,כן,יום א,רגיל,01/01/1949,,,,32.748969,35.338116
12,בנק הפועלים בע"מ,239,כפר מנדא,רחוב ראשי 0 ,כפר מנדא,,,04-7793200,,,כן,יום ו,רגיל,01/01/1949,,,,32.810263,35.263959
12,בנק הפועלים בע"מ,542,ראש פינה,מרכז מסחרי "סנטר הגליל" 0 ,ראש פינה,,111,04-6868227,,,כן,יום ו,רגיל,01/01/1949,,,,32.969018,35.550699
12,בנק הפועלים בע"מ,536,מזכרת בתיה,שד' אליהו 5 ,מזכרת בתיה,,,08-9345802,,,כן,יום ו,רגיל,01/01/1949,21/12/2022,,,31.854927,34.841625
12,בנק הפועלים בע"מ,418,טמרה,רח' ראשי בנין מוחמד פאוזי 0 ,טמרה,,,04-8796200,,,כן,יום ו,רגיל,25/11/2008,,,,32.852749,35.196188
12,בנק הפועלים בע"מ,648,קרית מלאכי,זבוטינסקי 22 ,קריית מלאכי,,,08-8588685,,,כן,יום ו,רגיל,01/01/1949,,,,31.7304,34.746779
12,בנק הפועלים בע"מ,700,חיפה ראשי,הנביאים 18 ,חיפה,,,04-8612050,,,כן,יום ו,רגיל,01/01/1949,,,,32.813406,34.995827
12,בנק הפועלים בע"מ,446,רמת בית שמש,נחל ניצנים 16 ,בית שמש,,,02-9902444,,,כן,יום ו,רגיל,01/01/1949,,,,31.713302,34.988224
12,בנק הפועלים בע"מ,692,בית שמש,"שד' יגאל אלון, קניון ביג פאשן 3 ",בית שמש,,,02-9905249,,,כן,יום ו,רגיל,01/01/1949,,,,31.756694,34.987108
12,בנק הפועלים בע"מ,656,קרית אונו,הנשיא 57 ,קריית אונו,,,03-5300240,,,לא,יום ו,רגיל,04/01/2003,,,,32.060538,34.856417
12,בנק הפועלים בע"מ,645,קרית גת,שד' לכיש 30 ,קריית גת,,,08-6875191,,,כן,יום ו,רגיל,01/01/1949,,,,31.607875,34.773167
12,בנק הפועלים בע"מ,447,גבעת טל,משה דיין 2 ,ראש העין,,,03-9005400,,,כן,יום ו,רגיל,01/01/1949,14/09/2023,,,32.092819,34.966093
12,בנק הפועלים בע"מ,677,ראש העין,ברקן 1 ,ראש העין,,,03-9386012,,,כן,יום ו,רגיל,01/01/1949,,,,32.093550,34.973310
12,בנק הפועלים בע"מ,630,רמת השרון,סוקולוב 90 ,רמת השרון,,,03-5481344,,,כן,יום ו,רגיל,01/01/1949,,,,32.148454,34.839795
12,בנק הפועלים בע"מ,762,יבנה,שד' דואני 46 ,יבנה,,,08-9425240,,,לא,יום ו,רגיל,11/10/2011,,,,31.868865,34.745527
12,בנק הפועלים בע"מ,548,אום אל פחם,רחוב ראשי - כניסה ראשית 1 ,אום אל-פחם,,,04-6119245,,,כן,יום ו,רגיל,26/03/2007,,,,32.528602,35.154137
12,בנק הפועלים בע"מ,506,טירה המשולש,טארק עבד אל חי 1 ,טירה,,,09-7757228,,,כן,יום ו,רגיל,01/01/1949,,,,32.235467,34.950508
12,בנק הפועלים בע"מ,665,טייבה,שהין סנטר 75 ,טייבה,,,09-7754227,,,לא,יום ו,רגיל,01/01/1949,,,,32.268675,35.007441
12,בנק הפועלים בע"מ,647,גן יבנה,העצמאות 7 ,גן יבנה,,,08-8688717,,,כן,יום ו,רגיל,01/01/1949,14/09/2022,,,31.789545,34.714348
12,בנק הפועלים בע"מ,675,כפר יונה,שרת 6 ,כפר יונה,,,09-8973227,,,כן,יום ו,רגיל,01/01/1949,,,,32.317907,34.934109
12,בנק הפועלים בע"מ,718,קרית שמונה,"צומת המצודות, עמית סנטר 0 ",קריית שמונה,,,04-6955980,,,לא,יום ו,רגיל,01/01/1949,,,,33.22206830,35.57557370
12,בנק הפועלים בע"מ,728,מגדל העמק,דרך העמק 7 ,מגדל העמק,,,04-6448055,,,כן,יום ו,רגיל,15/02/1995,,,,32.676219,35.239999
12,בנק הפועלים בע"מ,544,הדרים,הרצל 111 ,רחובות,,,08-9371235,,,כן,יום ו,רגיל,01/01/1949,,,,31.891013,34.812523
12,בנק הפועלים בע"מ,615,רחובות,הרצל 179 ,רחובות,,,08-9445903,,,כן,יום ו,רגיל,04/11/1996,,,,31.898478,34.810329
12,בנק הפועלים בע"מ,627,כפר סבא,ויצמן 102 ,כפר סבא,,,09-7648580,,,כן,יום ו,רגיל,04/12/2000,,,,32.175289,34.908047
12,בנק הפועלים בע"מ,219,פועלים INVEST הרימון,הרצל 14 ,תל אביב -יפו,6688324,,*2714,,,כן,יום ו,מיוחד,15/03/2020,13/09/2022,,,32.062087,34.770113
12,בנק הפועלים בע"מ,41,פועלים INVEST עפולה,שד' יצחק רבין 20 ,עפולה,1834310,,*2714,,,כן,יום ו,מיוחד,28/11/2021,,,,32.614820,35.299840
12,בנק הפועלים בע"מ,458,מרכז עסקים צפון,הפרסה 1 ,עפולה,1829301,,04-6477100,,,כן,יום ו,מיוחד,04/12/2000,,,,32.60,35.29
12,בנק הפועלים בע"מ,143,פועלים INVEST פתח תקוה,חובבי ציון 1 ,פתח תקווה,4936201,,*2714,,,כן,יום ו,מיוחד,03/08/2021,,,,32.087515,34.881582
12,בנק הפועלים בע"מ,688,קרית אריה,שמשון  5 ,פתח תקווה,4952702,,03-9204320,,,כן,יום ו,מיוחד,26/07/2005,22/09/2022,,,32.007882,34.800838
12,בנק הפועלים בע"מ,552,פועלים Business פתח תקוה,דרך יצחק רבין 1 ,פתח תקווה,4925110,,*2714,,,כן,יום ו,מיוחד,01/01/1949,,,,32.090930,34.862990
12,בנק הפועלים בע"מ,408,פועלים INVEST ראשון לציון,רוטשילד 78 ,ראשון לציון,,,*2714,,,כן,יום ו,מיוחד,02/11/2021,,,,31.964274,34.796438
12,בנק הפועלים בע"מ,980,שלוחת קרית עקרון,הרצל 42 ,קריית עקרון,,,*2407,,,כן,יום ו,מיוחד,22/04/2021,,,,31.860445,34.822563
12,בנק הפועלים בע"מ,982,שלוחת אכסאל,רחוב ראשי 0 ,אכסאל,,,*2407,,,כן,יום א,מיוחד,11/11/2021,,,,32.680144,35.322463
12,בנק הפועלים בע"מ,984,שלוחת קיסריה,מרכז מסחרי 0 ,קיסריה,,,*2407,,,כן,יום ו,מיוחד,12/07/2022,,,,32.698678,35.056683
12,בנק הפועלים בע"מ,985,שלוחת גן יבנה,המגינים 56 ,גן יבנה,,,*2407,,,כן,יום ו,מיוחד,15/09/2022,,,,31.789545,34.714348
12,בנק הפועלים בע"מ,452,מרכז עסקים דרום,"אופנהיימר, פארק המדע 10 ",רחובות,,,08-9314560,,,כן,יום ו,מיוחד,01/01/1949,,,,31.911014,34.805284
12,בנק הפועלים בע"מ,416,פועלים INVEST רחובות,הרצל 179 ,רחובות,7626808,,*2714,,,כן,יום ו,מיוחד,01/12/2020,,,,31.898478,34.810329
12,בנק הפועלים בע"מ,168,מרכז שירות נתניה 168,הצורן 4 ,נתניה,4250604,8517,03-7140300,,,כן,יום ו,מיוחד,04/09/2012,,,,32.288059,34.865859
12,בנק הפועלים בע"מ,169,מרכז שירות נתניה 169,הצורן 4 ,נתניה,4250604,8517,03-7140300,,,כן,יום ו,מיוחד,29/03/2011,,,,32.288059,34.865859
12,בנק הפועלים בע"מ,174,מרכז שירות נתניה 174,הצורן 4 ,נתניה,4250604,8517,03-7140300,,,כן,יום ו,מיוחד,06/05/2010,,,,32.288059,34.865859
12,בנק הפועלים בע"מ,72,מרכז שירות נתניה 72,הצורן 4 ,נתניה,4250604,8517,03-7140300,,,כן,יום ו,מיוחד,06/05/2010,,,,32.288059,34.865859
12,בנק הפועלים בע"מ,773,נוה רם,הירדן 29 ,רמת גן,,,03-6711200,,,לא,יום ו,רגיל,01/01/1949,,,,32.066701,34.828537
12,בנק הפועלים בע"מ,537,יהלום,אבא הלל 12 ,רמת גן,,,03-7531625,,,כן,יום ו,רגיל,23/03/2010,,,,32.085022,34.804039
12,בנק הפועלים בע"מ,613,רמת גן,ביאליק 32 ,רמת גן,,,03-6752647,,,כן,יום ו,רגיל,01/01/1949,,,,32.081925,34.814967
12,בנק הפועלים בע"מ,661,רעננה,אחוזה 112 ,רעננה,,,09-7476580,,,כן,יום ו,רגיל,01/01/1949,,,,32.180498,34.875081
12,בנק הפועלים בע"מ,731,שפרעם,ג'ונבלאט שכונת אלעיין 0 ,שפרעם,,,04-9059528,,,כן,יום א,רגיל,01/01/1949,,,,32.804748,35.172863
12,בנק הפועלים בע"מ,655,בני ברק,רבי עקיבא 108 ,בני ברק,,,03-5777322,,,כן,יום ו,רגיל,01/01/1949,,,,32.085807,34.833362
12,בנק הפועלים בע"מ,642,בת ים,הרב ניסנבאום  37 ,בת ים,,,03-5001343,,,כן,יום ו,רגיל,01/01/1949,,,,32.01316020,34.75189440
12,בנק הפועלים בע"מ,516,רמת הנשיא,אנה פרנק 31 ,בת ים,,,03-5554420,,,כן,יום ו,רגיל,01/01/1949,,,,32.007126,34.754339
12,בנק הפועלים בע"מ,640,גבעתיים,ויצמן 20 ,גבעתיים,,,03-5721515,,,כן,יום ו,רגיל,04/12/2000,,,,32.073757,34.808508
12,בנק הפועלים בע"מ,628,הרצליה,שד' חן 4 ,הרצלייה,,,09-9598590,,,כן,יום ו,רגיל,01/01/1949,,,,32.167827,34.842731
12,בנק הפועלים בע"מ,584,הגלים,שד' אבא אבן 10 ,הרצלייה,,,09-9715255,,,כן,יום ו,רגיל,01/01/1949,,,,32.159539,34.808909
12,בנק הפועלים בע"מ,620,חדרה,הרברט סמואל 85 ,חדרה,,,04-6329583,,,כן,יום ו,רגיל,01/01/1949,,,,32.436023,34.921286
12,בנק הפועלים בע"מ,638,חולון-ויצמן,ויצמן 46 ,חולון,,,03-5025398,,,לא,יום ו,רגיל,01/01/1949,,,,32.019110,34.770725
12,בנק הפועלים בע"מ,758,ששת הימים,קרן היסוד 1 ,חולון,,,03-5576780,,,כן,יום ו,רגיל,01/01/1949,07/05/2024,,,32.008384,34.791827
12,בנק הפועלים בע"מ,522,שנקר,שנקר 39 ,חולון,,,03-5020455,,,כן,יום ו,רגיל,01/01/1949,,,,32.023937,34.776582
12,בנק הפועלים בע"מ,539,לב חולון,"צבי תדמור, מרכז נתנאל 12 ",חולון,5839100,17,03-5555619,,,כן,יום ו,רגיל,01/01/1949,,,,32.012380,34.7779
12,בנק הפועלים בע"מ,723,טבריה,הירדן 5 ,טבריה,,,04-6798488,,,כן,יום ו,רגיל,30/08/2017,,,,32.788466,35.541554
12,בנק הפועלים בע"מ,721,קרית אתא,העצמאות 37 ,קריית אתא,,,04-8479050,,,כן,יום ו,רגיל,01/01/1949,,,,32.803596,35.103703
12,בנק הפועלים בע"מ,448,מבשרת ציון,הראל 1 ,מבשרת ציון,,,02-5705600,,,כן,יום ו,רגיל,30/11/2016,,,,31.79970480,35.14905080
12,בנק הפועלים בע"מ,673,מבוא ים,השיקמים 8 ,אור עקיבא,,,04-6268201,,,כן,יום ו,רגיל,01/01/1949,,,,32.504330,34.917920
12,בנק הפועלים בע"מ,744,מג'דל שמס,"קניון פריד, אזור התעשיה 0 ",מג'דל שמס,,6,04-6875218,,,כן,יום א,רגיל,01/01/1949,,,,32.842767,35.091027
12,בנק הפועלים בע"מ,549,כפר תבור,מרכז מסחרי 0 ,כפר תבור,,13,04-6627228,,,כן,יום ו,רגיל,31/12/1991,,,,32.684120,35.419741
12,בנק הפועלים בע"מ,633,אופקים,שד' הרצל 11 ,אופקים,,,08-9929294,,,כן,יום ו,רגיל,01/01/1949,,,,31.318265,34.620503
12,בנק הפועלים בע"מ,631,באר שבע,העצמאות 40 ,באר שבע,,,08-6292389,,,כן,יום ו,רגיל,01/01/1949,,,,31.239672,34.790820
12,בנק הפועלים בע"מ,160,נווה זאב,שד' יוהנה ז'בוטינסקי 36 ,באר שבע,,,08-9110303,,,כן,יום ו,רגיל,05/07/2010,,,,31.238484,34.773578
12,בנק הפועלים בע"מ,770,האשל,אברהם אבינו 99 ,באר שבע,,,08-6406870,,,כן,יום ו,רגיל,01/01/1949,,,,31.270243,34.795847
12,בנק הפועלים בע"מ,668,הנשיאים,יצחק רגר 17 ,באר שבע,,,08-6292249,,,כן,יום ו,רגיל,01/01/1949,,,,31.245997,34.796751
12,בנק הפועלים בע"מ,672,מצפה רמון,שד' בן גוריון 1 ,מצפה רמון,,,08-6596120,,,כן,יום ו,רגיל,01/01/1949,,,,30.612312,34.803504
12,בנק הפועלים בע"מ,671,ירוחם,בורנשטיין צבי 915 ,ירוחם,,,08-6543352,,,כן,יום ו,רגיל,01/01/1949,,,,30.988167,34.928801
12,בנק הפועלים בע"מ,767,בי אונליין,הצבר 5 ,אזור,,,03-6501517,,,כן,יום ו,מיוחד,08/11/2015,,,,32.030538,34.797431
12,בנק הפועלים בע"מ,877,פועלים בטלפון,המצודה 10 ,אזור,,,03-6532407,,,כן,יום ו,מיוחד,16/03/2002,,,,32.029659,34.797651
12,בנק הפועלים בע"מ,701,הר הכרמל,שד' הנשיא 111 ,חיפה,,,04-8353359,,,כן,יום ו,רגיל,01/01/1949,,,,32.806161,34.987429
12,בנק הפועלים בע"מ,702,נוה שאנן,טרומפלדור 47 ,חיפה,,,04-8298454,,,כן,יום ו,רגיל,01/12/2001,,,,32.783589,35.015386
12,בנק הפועלים בע"מ,704,אחוזה,חורב 15 ,חיפה,,,04-8305081,,,כן,יום ו,רגיל,01/01/1949,,,,32.784050,34.986950
12,בנק הפועלים בע"מ,708,כרמלים,שונית 12 ,חיפה,,,04-8590358,,,כן,יום ו,רגיל,01/01/1949,27/12/2022,,,32.814967,34.963695
12,בנק הפועלים בע"מ,755,יזרעאליה,חניתה 40 ,חיפה,,,04-8291200,,,כן,יום ו,רגיל,01/01/1949,05/11/2023,,,32.792211,35.012464
12,בנק הפועלים בע"מ,791,המפרץ,חלוצי התעשיה 3 ,חיפה,,,04-8471053,,,כן,יום ו,רגיל,01/01/1949,,,,32.811039,35.067987
